Report Date,Code,Name,Students,Staff,Total Pools,Positive Pools,
10-07-2020,2130000,Northborough,2,0,,,
10-07-2020,2140000,Northbridge,0,0,,,
10-07-2020,2150000,North Brookfield,0,0,,,
10-07-2020,2170000,North Reading,0,1,,,
10-07-2020,2180000,Norton,0,0,,,
10-07-2020,2190000,Norwell,0,0,,,
10-07-2020,2200000,Norwood,0,0,,,
10-07-2020,2210000,Oak Bluffs,0,0,,,
10-07-2020,2230000,Orange,0,0,,,
10-07-2020,2240000,Orleans,0,0,,,
10-07-2020,2260000,Oxford,0,0,,,
10-07-2020,2270000,Palmer,0,0,,,
10-07-2020,2290000,Peabody,1,0,,,
10-07-2020,2300000,Pelham,0,0,,,
10-07-2020,2310000,Pembroke,2,0,,,
10-07-2020,2340000,Petersham,0,0,,,
10-07-2020,2360000,Pittsfield,1,0,,,
10-07-2020,2380000,Plainville,0,0,,,
10-07-2020,2390000,Plymouth,0,0,,,
10-07-2020,2400000,Plympton,0,0,,,
10-07-2020,2420000,Provincetown,0,0,,,
10-07-2020,2430000,Quincy,3,1,,,
10-07-2020,2440000,Randolph,0,0,,,
10-07-2020,2460000,Reading,0,0,,,
10-07-2020,2480000,Revere,0,0,,,
10-07-2020,2490000,Richmond,0,0,,,
10-07-2020,2500000,Rochester,0,0,,,
10-07-2020,2510000,Rockland,1,0,,,
10-07-2020,2520000,Rockport,0,0,,,
10-07-2020,2530000,Rowe,0,0,,,
10-07-2020,2580000,Salem,0,0,,,
10-07-2020,2610000,Sandwich,0,0,,,
10-07-2020,2620000,Saugus,0,0,,,
10-07-2020,2630000,Savoy,0,0,,,
10-07-2020,2640000,Scituate,0,1,,,
10-07-2020,2650000,Seekonk,0,0,,,
10-07-2020,2660000,Sharon,0,0,,,
10-07-2020,2690000,Sherborn,0,0,,,
10-07-2020,2710000,Shrewsbury,1,0,,,
10-07-2020,2720000,Shutesbury,0,0,,,
10-07-2020,2730000,Somerset,0,0,,,
10-07-2020,2740000,Somerville,0,0,,,
10-07-2020,2750000,Southampton,0,0,,,
10-07-2020,2760000,Southborough,0,0,,,
10-07-2020,2770000,Southbridge,0,0,,,
10-07-2020,2780000,South Hadley,0,0,,,
10-07-2020,2810000,Springfield,0,1,,,
10-07-2020,2840000,Stoneham,0,0,,,
10-07-2020,2850000,Stoughton,0,0,,,
10-07-2020,2870000,Sturbridge,0,0,,,
10-07-2020,2880000,Sudbury,0,0,,,
10-07-2020,2890000,Sunderland,0,0,,,
10-07-2020,2900000,Sutton,1,0,,,
10-07-2020,2910000,Swampscott,0,0,,,
10-07-2020,2920000,Swansea,2,1,,,
10-07-2020,2930000,Taunton,0,0,,,
10-07-2020,2950000,Tewksbury,1,0,,,
10-07-2020,2960000,Tisbury,0,0,,,
10-07-2020,2980000,Topsfield,0,0,,,
10-07-2020,3000000,Truro,0,0,,,
10-07-2020,3010000,Tyngsborough,0,3,,,
10-07-2020,3040000,Uxbridge,0,0,,,
10-07-2020,3050000,Wakefield,1,0,,,
10-07-2020,3060000,Wales,0,0,,,
10-07-2020,3070000,Walpole,0,0,,,
10-07-2020,3080000,Waltham,0,0,,,
10-07-2020,3090000,Ware,0,0,,,
10-07-2020,3100000,Wareham,0,0,,,
10-07-2020,3140000,Watertown,0,0,,,
10-07-2020,3150000,Wayland,0,0,,,
10-07-2020,3160000,Webster,0,0,,,
10-07-2020,3170000,Wellesley,0,2,,,
10-07-2020,3180000,Wellfleet,0,0,,,
10-07-2020,3210000,Westborough,1,0,,,
10-07-2020,3220000,West Boylston,0,0,,,
10-07-2020,3230000,West Bridgewater,0,0,,,
10-07-2020,3250000,Westfield,0,0,,,
10-07-2020,3260000,Westford,1,0,,,
10-07-2020,3270000,Westhampton,0,0,,,
10-07-2020,3300000,Weston,0,0,,,
10-07-2020,3310000,Westport,0,0,,,
10-07-2020,3320000,West Springfield,0,0,,,
10-07-2020,3350000,Westwood,0,2,,,
10-07-2020,3360000,Weymouth,2,0,,,
10-07-2020,3370000,Whately,0,0,,,
10-07-2020,3400000,Williamsburg,0,0,,,
10-07-2020,3420000,Wilmington,0,0,,,
10-07-2020,3430000,Winchendon,0,0,,,
10-07-2020,3440000,Winchester,1,0,,,
10-07-2020,3460000,Winthrop,0,0,,,
10-07-2020,3470000,Woburn,3,0,,,
10-07-2020,3480000,Worcester,0,0,,,
10-07-2020,3490000,Worthington,0,0,,,
10-07-2020,3500000,Wrentham,0,0,,,
10-07-2020,4060000,Northampton-Smith Vocational Agricultural,0,0,,,
10-07-2020,4070000,Dudley Street Neighborhood Charter School (District),0,0,,,
10-07-2020,4090000,Alma del Mar Charter School (District),0,0,,,
10-07-2020,4100000,Excel Academy Charter (District),0,0,,,
10-07-2020,4110000,Boston Green Academy Horace Mann Charter School (District),0,0,,,
10-07-2020,4120000,Academy Of the Pacific Rim Charter Public (District),0,0,,,
10-07-2020,4130000,Four Rivers Charter Public (District),0,0,,,
10-07-2020,4140000,Berkshire Arts and Technology Charter Public (District),0,0,,,
10-07-2020,4160000,Boston Preparatory Charter Public (District),0,0,,,
10-07-2020,4170000,Bridge Boston Charter School (District),0,0,,,
10-07-2020,4180000,Christa McAuliffe Charter Public (District),0,0,,,
10-07-2020,4190000,Helen Y. Davis Leadership Academy Charter Public (District),0,0,,,
10-07-2020,4200000,Benjamin Banneker Charter Public (District),0,0,,,
10-07-2020,4240000,Boston Day and Evening Academy Charter (District),0,0,,,
10-07-2020,4260000,Community Day Charter Public School - Gateway (District),0,0,,,
10-07-2020,4280000,Brooke Charter School (District),0,2,,,
10-07-2020,4290000,KIPP Academy Lynn Charter (District),0,0,,,
10-07-2020,4300000,Advanced Math and Science Academy Charter (District),0,0,,,
10-07-2020,4310000,Community Day Charter Public School - R. Kingman Webster (District),0,0,,,
10-07-2020,4320000,Cape Cod Lighthouse Charter (District),1,0,,,
10-07-2020,4350000,Innovation Academy Charter (District),0,0,,,
10-07-2020,4360000,Community Charter School of Cambridge (District),0,0,,,
10-07-2020,4370000,City on a Hill Charter Public School (District),0,0,,,
10-07-2020,4380000,Codman Academy Charter Public (District),0,0,,,
10-07-2020,4390000,Conservatory Lab Charter (District),0,0,,,
10-07-2020,4400000,Community Day Charter Public School - Prospect (District),0,0,,,
10-07-2020,4410000,Sabis International Charter (District),0,0,,,
10-07-2020,4440000,Neighborhood House Charter (District),1,0,,,
10-07-2020,4450000,Abby Kelley Foster Charter Public (District),0,0,,,
10-07-2020,4460000,Foxborough Regional Charter (District),0,0,,,
10-07-2020,4470000,Benjamin Franklin Classical Charter Public (District),0,0,,,
10-07-2020,4490000,Boston Collegiate Charter (District),0,0,,,
10-07-2020,4500000,Hilltown Cooperative Charter Public (District),0,0,,,
10-07-2020,4520000,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District),0,0,,,
10-07-2020,4530000,Holyoke Community Charter (District),0,0,,,
10-07-2020,4540000,Lawrence Family Development Charter (District),0,0,,,
10-07-2020,4550000,Hill View Montessori Charter Public (District),0,0,,,
10-07-2020,4560000,Lowell Community Charter Public (District),0,0,,,
10-07-2020,4580000,Lowell Middlesex Academy Charter (District),0,0,,,
10-07-2020,4630000,KIPP Academy Boston Charter School (District),0,0,,,
10-07-2020,4640000,Marblehead Community Charter Public (District),0,0,,,
10-07-2020,4660000,Martha's Vineyard Charter (District),0,0,,,
10-07-2020,4680000,Ma Academy for Math and Science,0,0,,,
10-07-2020,4690000,MATCH Charter Public School (District),0,0,,,
10-07-2020,4700000,Mystic Valley Regional Charter (District),0,0,,,
10-07-2020,4740000,Sizer School: A North Central Charter Essential (District),0,0,,,
10-07-2020,4780000,Francis W. Parker Charter Essential (District),0,0,,,
10-07-2020,4790000,Pioneer Valley Performing Arts Charter Public (District),0,0,,,
10-07-2020,4800000,UP Academy Charter School of Boston (District),0,0,,,
10-07-2020,4810000,Boston Renaissance Charter Public (District),0,0,,,
10-07-2020,4820000,River Valley Charter (District),0,0,,,
10-07-2020,4830000,Rising Tide Charter Public (District),0,0,,,
10-07-2020,4840000,Roxbury Preparatory Charter (District),0,0,,,
10-07-2020,4850000,Salem Academy Charter (District),0,0,,,
10-07-2020,4860000,Learning First Charter Public (District),0,0,,,
10-07-2020,4870000,Prospect Hill Academy Charter (District),0,0,,,
10-07-2020,4880000,South Shore Charter Public (District),0,0,,,
10-07-2020,4890000,Sturgis Charter Public (District),0,0,,,
10-07-2020,4910000,Atlantis Charter (District),0,0,,,
10-07-2020,4920000,Martin Luther King Jr. Charter School of Excellence (District),0,0,,,
10-07-2020,4930000,Phoenix Charter Academy (District),0,0,,,
10-07-2020,4940000,Pioneer Charter School of Science (District),0,0,,,
10-07-2020,4960000,Global Learning Charter Public (District),0,0,,,
10-07-2020,4970000,Pioneer Valley Chinese Immersion Charter (District),0,0,,,
10-07-2020,4980000,Veritas Preparatory Charter School (District),0,0,,,
10-07-2020,4990000,Hampden Charter School of Science East (District),0,0,,,
10-07-2020,6000000,Acton-Boxborough,1,0,,,
10-07-2020,6030000,Hoosac Valley Regional,0,0,,,
10-07-2020,6050000,Amherst-Pelham,0,0,,,
10-07-2020,6100000,Ashburnham-Westminster,0,0,,,
10-07-2020,6150000,Athol-Royalston,0,0,,,
10-07-2020,6160000,Ayer Shirley School District,0,0,,,
10-07-2020,6180000,Berkshire Hills,0,0,,,
10-07-2020,6200000,Berlin-Boylston,0,0,,,
10-07-2020,6220000,Blackstone-Millville,0,1,,,
10-07-2020,6250000,Bridgewater-Raynham,0,0,,,
10-07-2020,6320000,Chesterfield-Goshen,0,0,,,
10-07-2020,6350000,Central Berkshire,0,0,,,
10-07-2020,6400000,Concord-Carlisle,0,0,,,
10-07-2020,6450000,Dennis-Yarmouth,0,0,,,
10-07-2020,6500000,Dighton-Rehoboth,0,0,,,
10-07-2020,6550000,Dover-Sherborn,0,0,,,
10-07-2020,6580000,Dudley-Charlton Reg,0,0,,,
10-07-2020,6600000,Nauset,0,0,,,
10-07-2020,6620000,Farmington River Reg,0,0,,,
10-07-2020,6650000,Freetown-Lakeville,2,0,,,
10-07-2020,6700000,Frontier,0,0,,,
10-07-2020,6720000,Gateway,0,0,,,
10-07-2020,6730000,Groton-Dunstable,0,0,,,
10-07-2020,6740000,Gill-Montague,0,0,,,
10-07-2020,6750000,Hamilton-Wenham,0,0,,,
10-07-2020,6800000,Hampden-Wilbraham,0,0,,,
10-07-2020,6830000,Hampshire,0,0,,,
10-07-2020,6850000,Hawlemont,0,0,,,
10-07-2020,6900000,King Philip,0,0,,,
10-07-2020,6950000,Lincoln-Sudbury,0,0,,,
10-07-2020,6980000,Manchester Essex Regional,0,0,,,
10-07-2020,7000000,Martha's Vineyard,0,0,,,
10-07-2020,7050000,Masconomet,0,0,,,
10-07-2020,7100000,Mendon-Upton,0,0,,,
10-07-2020,7120000,Monomoy Regional School District,0,0,,,
10-07-2020,7150000,Mount Greylock,0,0,,,
10-07-2020,7170000,Mohawk Trail,0,0,,,
10-07-2020,7200000,Narragansett,0,0,,,
10-07-2020,7250000,Nashoba,0,0,,,
10-07-2020,7280000,New Salem-Wendell,0,0,,,
10-07-2020,7300000,Northboro-Southboro,0,2,,,
10-07-2020,7350000,North Middlesex,0,0,,,
10-07-2020,7400000,Old Rochester,0,0,,,
10-07-2020,7450000,Pentucket,1,0,,,
10-07-2020,7500000,Pioneer Valley,0,0,,,
10-07-2020,7530000,Quabbin,0,0,,,
10-07-2020,7550000,Ralph C Mahar,0,0,,,
10-07-2020,7600000,Silver Lake,3,1,,,
10-07-2020,7630000,Somerset Berkley Regional School District,0,0,,,
10-07-2020,7650000,Southern Berkshire,0,0,,,
10-07-2020,7660000,Southwick-Tolland-Granville Regional School District,0,0,,,
10-07-2020,7670000,Spencer-E Brookfield,0,0,,,
10-07-2020,7700000,Tantasqua,0,1,,,
10-07-2020,7730000,Triton,0,0,,,
10-07-2020,7740000,Up-Island Regional,0,0,,,
10-07-2020,7750000,Wachusett,0,0,,,
10-07-2020,7780000,Quaboag Regional,0,0,,,
10-07-2020,7800000,Whitman-Hanson,2,0,,,
10-07-2020,8010000,Assabet Valley Regional Vocational Technical,1,0,,,
10-07-2020,8050000,Blackstone Valley Regional Vocational Technical,0,0,,,
10-07-2020,8060000,Blue Hills Regional Vocational Technical,0,0,,,
10-07-2020,8100000,Bristol-Plymouth Regional Vocational Technical,1,0,,,
10-07-2020,8150000,Cape Cod Regional Vocational Technical,0,0,,,
10-07-2020,8170000,Essex North Shore Agricultural and Technical School District,0,0,,,
10-07-2020,8180000,Franklin County Regional Vocational Technical,0,0,,,
10-07-2020,8210000,Greater Fall River Regional Vocational Technical,0,1,,,
10-07-2020,8230000,Greater Lawrence Regional Vocational Technical,0,0,,,
10-07-2020,8250000,Greater New Bedford Regional Vocational Technical,0,0,,,
10-07-2020,8280000,Greater Lowell Regional Vocational Technical,0,1,,,
10-07-2020,8290000,South Middlesex Regional Vocational Technical,0,0,,,
10-07-2020,8300000,Minuteman Regional Vocational Technical,0,0,,,
10-07-2020,8320000,Montachusett Regional Vocational Technical,0,0,,,
10-07-2020,8510000,Northern Berkshire Regional Vocational Technical,0,0,,,
10-07-2020,8520000,Nashoba Valley Regional Vocational Technical,0,0,,,
10-07-2020,8530000,Northeast Metropolitan Regional Vocational Technical,0,0,,,
10-07-2020,8550000,Old Colony Regional Vocational Technical,0,0,,,
10-07-2020,8600000,Pathfinder Regional Vocational Technical,0,0,,,
10-07-2020,8710000,Shawsheen Valley Regional Vocational Technical,0,0,,,
10-07-2020,8720000,Southeastern Regional Vocational Technical,0,0,,,
10-07-2020,8730000,South Shore Regional Vocational Technical,1,0,,,
10-07-2020,8760000,Southern Worcester County Regional Vocational Technical,0,1,,,
10-07-2020,8780000,Tri-County Regional Vocational Technical,1,0,,,
10-07-2020,8790000,Upper Cape Cod Regional Vocational Technical,0,0,,,
10-07-2020,8850000,Whittier Regional Vocational Technical,1,2,,,
10-07-2020,9100000,Bristol County Agricultural,0,0,,,
10-07-2020,9150000,Norfolk County Agricultural,0,0,,,
10-07-2020,35010000,Paulo Freire Social Justice Charter School (District),0,0,,,
10-07-2020,35020000,Baystate Academy Charter Public School (District),0,0,,,
10-07-2020,35030000,Collegiate Charter School of Lowell (District),0,0,,,
10-07-2020,35050000,UP Academy Charter School of Dorchester (District),0,0,,,
10-07-2020,35060000,Pioneer Charter School of Science II (PCSS-II) (District),0,0,,,
10-07-2020,35080000,Phoenix Academy Public Charter High School Springfield (District),0,0,,,
10-07-2020,35090000,Argosy Collegiate Charter School (District),1,0,,,
10-07-2020,35100000,Springfield Preparatory Charter School (District),0,0,,,
10-07-2020,35130000,New Heights Charter School of Brockton (District),0,0,,,
10-07-2020,35140000,Libertas Academy Charter School (District),0,0,,,
10-07-2020,35150000,Old Sturbridge Academy Charter Public School (District),0,0,,,
10-07-2020,35160000,Hampden Charter School of Science West (District),0,0,,,
10-07-2020,35170000,Map Academy Charter School (District),0,0,,,
10-07-2020,35180000,Phoenix Academy Public Charter High School Lawrence (District),0,0,,,
10-07-2020,39010000,Greenfield Commonwealth Virtual District,0,0,,,
10-07-2020,39020000,TEC Connections Academy Commonwealth Virtual School District,0,0,,,
10-07-2020,,,,,,,
10-14-2020,10000,Abington,2,0,,,
10-14-2020,30000,Acushnet,0,1,,,
10-14-2020,50000,Agawam,0,1,,,
10-14-2020,70000,Amesbury,0,0,,,
10-14-2020,80000,Amherst,0,0,,,
10-14-2020,90000,Andover,0,0,,,
10-14-2020,100000,Arlington,0,0,,,
10-14-2020,140000,Ashland,1,0,,,
10-14-2020,160000,Attleboro,2,0,,,
10-14-2020,170000,Auburn,0,0,,,
10-14-2020,180000,Avon,0,0,,,
10-14-2020,200000,Barnstable,0,1,,,
10-14-2020,230000,Bedford,0,0,,,
10-14-2020,240000,Belchertown,1,0,,,
10-14-2020,250000,Bellingham,0,0,,,
10-14-2020,260000,Belmont,0,0,,,
10-14-2020,270000,Berkley,1,0,,,
10-14-2020,300000,Beverly,0,0,,,
10-14-2020,310000,Billerica,0,0,,,
10-14-2020,350000,Boston,0,6,,,
10-14-2020,360000,Bourne,0,0,,,
10-14-2020,380000,Boxford,0,0,,,
10-14-2020,400000,Braintree,1,0,,,
10-14-2020,410000,Brewster,0,0,,,
10-14-2020,430000,Brimfield,0,0,,,
10-14-2020,440000,Brockton,0,0,,,
10-14-2020,450000,Brookfield,0,0,,,
10-14-2020,460000,Brookline,0,0,,,
10-14-2020,480000,Burlington,0,0,,,
10-14-2020,490000,Cambridge,0,0,,,
10-14-2020,500000,Canton,1,1,,,
10-14-2020,510000,Carlisle,0,0,,,
10-14-2020,520000,Carver,1,0,,,
10-14-2020,560000,Chelmsford,1,0,,,
10-14-2020,570000,Chelsea,1,0,,,
10-14-2020,610000,Chicopee,0,2,,,
10-14-2020,630000,Clarksburg,0,0,,,
10-14-2020,640000,Clinton,1,0,,,
10-14-2020,650000,Cohasset,0,0,,,
10-14-2020,670000,Concord,1,1,,,
10-14-2020,680000,Conway,0,0,,,
10-14-2020,710000,Danvers,0,0,,,
10-14-2020,720000,Dartmouth,0,0,,,
10-14-2020,730000,Dedham,0,0,,,
10-14-2020,740000,Deerfield,0,0,,,
10-14-2020,770000,Douglas,0,0,,,
10-14-2020,780000,Dover,0,0,,,
10-14-2020,790000,Dracut,0,0,,,
10-14-2020,820000,Duxbury,1,0,,,
10-14-2020,830000,East Bridgewater,0,0,,,
10-14-2020,850000,Eastham,0,0,,,
10-14-2020,860000,Easthampton,0,0,,,
10-14-2020,870000,East Longmeadow,0,0,,,
10-14-2020,880000,Easton,1,0,,,
10-14-2020,890000,Edgartown,0,0,,,
10-14-2020,910000,Erving,0,0,,,
10-14-2020,930000,Everett,0,0,,,
10-14-2020,940000,Fairhaven,1,0,,,
10-14-2020,950000,Fall River,0,5,,,
10-14-2020,960000,Falmouth,0,0,,,
10-14-2020,970000,Fitchburg,0,0,,,
10-14-2020,980000,Florida,0,0,,,
10-14-2020,990000,Foxborough,0,0,,,
10-14-2020,1000000,Framingham,0,0,,,
10-14-2020,1010000,Franklin,0,0,,,
10-14-2020,1030000,Gardner,0,0,,,
10-14-2020,1050000,Georgetown,0,0,,,
10-14-2020,1070000,Gloucester,3,0,,,
10-14-2020,1090000,Gosnold,0,0,,,
10-14-2020,1100000,Grafton,1,0,,,
10-14-2020,1110000,Granby,0,0,,,
10-14-2020,1140000,Greenfield,0,0,,,
10-14-2020,1170000,Hadley,0,0,,,
10-14-2020,1180000,Halifax,0,0,,,
10-14-2020,1210000,Hancock,0,0,,,
10-14-2020,1220000,Hanover,0,0,,,
10-14-2020,1250000,Harvard,0,0,,,
10-14-2020,1270000,Hatfield,0,0,,,
10-14-2020,1280000,Haverhill,3,0,,,
10-14-2020,1310000,Hingham,1,0,,,
10-14-2020,1330000,Holbrook,0,0,,,
10-14-2020,1350000,Holland,0,0,,,
10-14-2020,1360000,Holliston,0,0,,,
10-14-2020,1370000,Holyoke,1,0,,,
10-14-2020,1380000,Hopedale,0,0,,,
10-14-2020,1390000,Hopkinton,0,0,,,
10-14-2020,1410000,Hudson,0,0,,,
10-14-2020,1420000,Hull,1,0,,,
10-14-2020,1440000,Ipswich,0,0,,,
10-14-2020,1450000,Kingston,0,0,,,
10-14-2020,1490000,Lawrence,0,14,,,
10-14-2020,1500000,Lee,0,0,,,
10-14-2020,1510000,Leicester,1,0,,,
10-14-2020,1520000,Lenox,0,0,,,
10-14-2020,1530000,Leominster,0,0,,,
10-14-2020,1540000,Leverett,0,0,,,
10-14-2020,1550000,Lexington,0,0,,,
10-14-2020,1570000,Lincoln,1,0,,,
10-14-2020,1580000,Littleton,0,0,,,
10-14-2020,1590000,Longmeadow,0,0,,,
10-14-2020,1600000,Lowell,1,2,,,
10-14-2020,1610000,Ludlow,2,0,,,
10-14-2020,1620000,Lunenburg,0,0,,,
10-14-2020,1630000,Lynn,0,1,,,
10-14-2020,1640000,Lynnfield,0,0,,,
10-14-2020,1650000,Malden,0,0,,,
10-14-2020,1670000,Mansfield,0,0,,,
10-14-2020,1680000,Marblehead,0,0,,,
10-14-2020,1690000,Marion,1,1,,,
10-14-2020,1700000,Marlborough,10,2,,,
10-14-2020,1710000,Marshfield,3,3,,,
10-14-2020,1720000,Mashpee,0,0,,,
10-14-2020,1730000,Mattapoisett,0,0,,,
10-14-2020,1740000,Maynard,0,0,,,
10-14-2020,1750000,Medfield,0,0,,,
10-14-2020,1760000,Medford,0,0,,,
10-14-2020,1770000,Medway,0,0,,,
10-14-2020,1780000,Melrose,2,0,,,
10-14-2020,1810000,Methuen,1,1,,,
10-14-2020,1820000,Middleborough,0,0,,,
10-14-2020,1840000,Middleton,1,0,,,
10-14-2020,1850000,Milford,3,0,,,
10-14-2020,1860000,Millbury,0,0,,,
10-14-2020,1870000,Millis,0,0,,,
10-14-2020,1890000,Milton,2,0,,,
10-14-2020,1910000,Monson,0,0,,,
10-14-2020,1960000,Nahant,0,0,,,
10-14-2020,1970000,Nantucket,0,0,,,
10-14-2020,1980000,Natick,1,0,,,
10-14-2020,1990000,Needham,0,1,,,
10-14-2020,2010000,New Bedford,0,0,,,
10-14-2020,2040000,Newburyport,0,0,,,
10-14-2020,2070000,Newton,0,1,,,
10-14-2020,2080000,Norfolk,0,0,,,
10-14-2020,2090000,North Adams,0,0,,,
10-14-2020,2100000,Northampton,0,0,,,
10-14-2020,2110000,North Andover,0,0,,,
10-14-2020,2120000,North Attleborough,0,0,,,
10-14-2020,2130000,Northborough,0,0,,,
10-14-2020,2140000,Northbridge,0,0,,,
10-14-2020,2150000,North Brookfield,0,0,,,
10-14-2020,2170000,North Reading,1,0,,,
10-14-2020,2180000,Norton,0,0,,,
10-14-2020,2190000,Norwell,2,0,,,
10-14-2020,2200000,Norwood,0,0,,,
10-14-2020,2210000,Oak Bluffs,0,0,,,
10-14-2020,2230000,Orange,0,0,,,
10-14-2020,2240000,Orleans,0,0,,,
10-14-2020,2260000,Oxford,0,0,,,
10-14-2020,2270000,Palmer,0,0,,,
10-14-2020,2290000,Peabody,2,1,,,
10-14-2020,2300000,Pelham,0,0,,,
10-14-2020,2310000,Pembroke,1,0,,,
10-14-2020,2340000,Petersham,0,0,,,
10-14-2020,2360000,Pittsfield,0,0,,,
10-14-2020,2380000,Plainville,0,0,,,
10-14-2020,2390000,Plymouth,5,1,,,
10-14-2020,2400000,Plympton,0,0,,,
10-14-2020,2420000,Provincetown,0,0,,,
10-14-2020,2430000,Quincy,0,0,,,
10-14-2020,2440000,Randolph,0,0,,,
10-14-2020,2460000,Reading,0,0,,,
10-14-2020,2480000,Revere,0,0,,,
10-14-2020,2490000,Richmond,0,0,,,
10-14-2020,2500000,Rochester,0,0,,,
10-14-2020,2510000,Rockland,1,0,,,
10-14-2020,2520000,Rockport,0,0,,,
10-14-2020,2530000,Rowe,0,0,,,
10-14-2020,2580000,Salem,0,0,,,
10-14-2020,2610000,Sandwich,0,0,,,
10-14-2020,2620000,Saugus,0,0,,,
10-14-2020,2630000,Savoy,0,0,,,
10-14-2020,2640000,Scituate,1,0,,,
10-14-2020,2650000,Seekonk,0,0,,,
10-14-2020,2660000,Sharon,0,0,,,
10-14-2020,2690000,Sherborn,0,0,,,
10-14-2020,2710000,Shrewsbury,4,1,,,
10-14-2020,2720000,Shutesbury,0,0,,,
10-14-2020,2730000,Somerset,0,0,,,
10-14-2020,2740000,Somerville,0,0,,,
10-14-2020,2750000,Southampton,0,0,,,
10-14-2020,2760000,Southborough,0,0,,,
10-14-2020,2770000,Southbridge,0,0,,,
10-14-2020,2780000,South Hadley,0,0,,,
10-14-2020,2810000,Springfield,0,0,,,
10-14-2020,2840000,Stoneham,0,0,,,
10-14-2020,2850000,Stoughton,0,3,,,
10-14-2020,2870000,Sturbridge,0,0,,,
10-14-2020,2880000,Sudbury,0,0,,,
10-14-2020,2890000,Sunderland,0,0,,,
10-14-2020,2900000,Sutton,0,0,,,
10-14-2020,2910000,Swampscott,0,0,,,
10-14-2020,2920000,Swansea,0,0,,,
10-14-2020,2930000,Taunton,0,1,,,
10-14-2020,2950000,Tewksbury,0,1,,,
10-14-2020,2960000,Tisbury,0,0,,,
10-14-2020,2980000,Topsfield,0,0,,,
10-14-2020,3000000,Truro,0,0,,,
